artifactName,country,library,relicTime,material,moreUrl,imageUrl,size,description
赵昌燮 四体书扇面,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/849.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11bde352332.jpg,绢本，纵25.3厘米，横25厘米。,赵昌燮（1877～1945年），字铁山、惕山、铁栅，号汉痴，晚年号柴翁、心隐庵主人等，山西太谷人。赵昌燮在经史、书画、文学方面均有极深造诣，十九岁时，书法已著称乡里。宣统元年（1909年）中国近代史上最后一次科举取士，赵昌燮得选拔贡。辛亥后，他深居简出，精研书画，临习诸家，兼教子侄辈课读。他于书法造诣极深，初致力碑学，晚年又深研帖学。书法由唐上溯汉魏六朝，凡名家碑版，无不求索临池。篆、隶、真、行，四体皆精，书路之宽，为一般书家所不及。1926年，其书法作品在上海展出，被誉为“大江以北，无出其右”，人称“华北第一枝笔”，更有“南吴（吴昌硕）北赵”之誉。他于绘画亦有造诣，虽不多作，偶尔写意，均称佳品。所作诗文清慎文雅。著有《絅斋诗文集》、《读书杂钞》等。赵昌燮与榆次常赞春、常旭春兄弟，书风复古，直追秦汉，创造了民国山西书法史的又一高峰。
杨笃 《&lt;说文解字&gt;序》四条屏之四,中国,山西博物馆,清,纸,https://www.shanximuseum.com/cms/a/848.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10764ae8ef1.jpg,纸本，纵168厘米，横40.7厘米。,"释文：壁中书者，鲁恭王坏孔子宅，而得《礼记》、《尚书》、《春秋》、《论语》、《孝经》。又北平侯张苍献《春秋左氏传》。郡国亦往往于山川得鼎彝，其铭即前代之古文，皆自相似。虽叵复见远流，其详可得略说也。 而世人大共非訾，以为好奇者也，故诡更正文，乡壁虚造不可知之书，变乱常行，以耀于世。诸生竞逐说字，解经谊，称秦之隶书为仓颉时书，云：“父子相传，何得改易！”乃猥曰：“马头人为长，人持十为斗，虫者，屈中也。”廷尉说律至以字断法：“苛人受钱，苛之字止句也。”若此者甚众，皆不合孔氏古文，谬于史籀。鄙夫俗儒，翫其所习，蔽所希闻。不见通学，未尝睹字例之条。怪旧执而善野言，以其所知为秘妙，究洞圣人之微旨。 节汉说文解字序 瑞生五兄大雅之属 丙芮中秋杨笃虬麋书于并门志馆,杨笃（1834～1894年），字巩凡，一字雅利，别署琴如，号秋湄，别号北屈，或署虬麋道人、吕香真逸等，山西乡宁人。杨笃为近代极为有名的方志界名家。他一生之中主撰了《山西通志》（光绪）、《蔚州志》、《代州志》等共计13部262卷，创造了我国历史上个人修志种数最多的记录。杨笃也是当时极负盛名的诗人、学者兼书法家，贯通经史，尤擅金石书法，好为篆字，古朴大雅，为人所重。"
傅山 草书“酒阵茶枪次第陈”诗,中国,山西博物馆,清,绫本,https://www.shanximuseum.com/cms/a/854.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/14/s5c133d03ea433.jpg,绫本，纵172厘米，横47厘米。,"释文：酒阵茶枪次第陈，湘箫绿雨座中春。妖姬一曲江南弄，霡霂阴阴下宝云。山,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书杜甫《赤霄行》诗句,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/851.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/12/s5c10775511058.jpg,绢本，纵193厘米，横47厘米。,"释文：丈夫垂名动万年，记忆细故非高贤。君子胸襟，不可不如开豁。傅山书,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书临王羲之《诸从帖》,中国,山西博物馆,清,纸,https://www.shanximuseum.com/cms/a/853.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11bea7bced1.jpg,纸本，纵186.5厘米，横40.5厘米。,"释文：诸从，粗平安，唯修载在远，音问不数，悬情。傅山临,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书临王献之《安和帖》,中国,山西博物馆,清,绫本,https://www.shanximuseum.com/cms/a/858.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11c08e0c653.jpg,绫本，纵192厘米，横47厘米。,"释文：献之白：奉告，承庆慰。极冷，不审尊体复何如？献比日如复小胜，同夜行如欲作廗。今服药，冀当可耳。山临,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书杜甫《漫成二首》之二,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/852.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11c03057a7e.jpg,绢本，纵188厘米，横43.5厘米。,"释文：江皋已仲春，花下复清晨。仰面贪看鸟，回头错应人。读书难字过，对酒满壶频。近识峨嵋老，知余懒是真。山,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书临王羲之《伏想清和帖》,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/855.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11bee7bb153.jpg,绢本，纵119.5厘米，横46.5厘米。,"释文：伏想清和，士人皆佳。适桓公十月末书为慰。云所在荒甚可优，殷生数问北事，势复云何？想安西以至，能数面不？ 傅山临,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书杜甫《夔州歌十绝句》之四,中国,山西博物馆,清,绫本,https://www.shanximuseum.com/cms/a/859.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11c0b58ba17.jpg,绫本，纵185厘米，横56厘米。,"释文：赤甲白盐俱刺天，闾阎缭绕接山巅。枫林橘树丹青合，复道重楼锦绣悬。傅山书,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书《虹巢》,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/857.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11bf4cea7d3.jpg,绢本，纵192厘米，横45厘米。,"释文：汾水新出峡，远心为小栏。山花春暮艳，柳雪夏初寒。细盏对僧尽，孤云旋自观。饥来催晚饭，苦菜绿堆盘。真山书,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书《游长宁公主流杯池二十五首》,中国,山西博物馆,清,绢本,https://www.shanximuseum.com/cms/a/861.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11c0f960048.jpg,绢本，纵126厘米，横51厘米。,"释文：攀藤招逸客，偃桂叶幽情。水中看树影，风里听松声。 山,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
傅山 草书临柳公权《圣慈帖》,中国,山西博物馆,清,绫本,https://www.shanximuseum.com/cms/a/860.html,https://www.shanximuseum.com/sxo/Uploads/Picture/2018/12/13/s5c11c0de79ade.jpg,绫本，纵134厘米，横53厘米。,"释文：圣慈允许守宫，稍减罪责，犹深忧惧，续冀面言不一二，诚悬承。傅山临,傅山（1607～1684年），字青竹、青主、侨黄等，别号甚多，尤以“朱衣道人”著名。山西阳曲人。清代著名学者、思想家、医学家、文学家、书画家。傅山的书法在17世纪的中国书坛独树一帜，他于真、草、篆、隶无不擅长，并超时代地开创了清代碑学之先河。他喜以篆、籀笔法作书，重骨力，书出颜真卿，并总结出“宁拙毋巧，宁丑毋媚，宁支离毋轻滑，宁真率毋安排”的经验。他的画作也达到了很高的艺术境界，所画山水、梅、兰、竹等均极精妙，被列入“逸品”。他的字、画均渗透出超逸的品格和崇高的气节，流溢着爱国主义的气息。所著颇多，可惜大都散佚，流传者有《霜红龛集》、《两汉书姓名韵》、《傅青主女科》等。"
