country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6941,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  4.7 cm,Basin with landscapes and flowering plants in panels,c. 1700,porcelain,"Lampetschotel van porselein met verhoogde ring in het centrum, beschilderd in onderglazuur blauw. In de verhoogde ring bloeiende planten; om de ring vier cartouches gescheiden door servetwerk. In twee cartouches een rivierlandschap met paviljoens, bomen en mensen; in de andere twee cartouches bloeiende planten, vogels en insecten bij een rots. Europese vormen in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15804-O,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,,Bord,1700 - 1725,porcelain,"Bord met een geschulpte rand, gedecoreerd in ondergalzuur blauw met in het centrun twee ruiters op konijnenjacht en op de wand en rand gestileerde lotusranken."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-324,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  5.5 cm,"Bell-shaped bowl with powder blue, dragons and pearls",c. 1800 - c. 1899,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-27,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  1.9 cm,Saucer with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat een bladvormig cartouche met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; de wand met bloemranken in bianco sopra bianco; de rand met een decoratief patroon. Onderdeel van een servies. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6762-B,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  18 cm,Ovoid jar with flowering plants near a rock,c. 1680 - c. 1720,porcelain,"Eivormige pot van porselein, beschilderd in onderglazuur blauw. Op de wand drie vakken met bloeiende planten bij een rots. Op de schouder een decoratieve band. De nek met bloemtakken. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-9,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  6.5 cm,Cup with handle with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Oorkop van porselein met rechte wand, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op de buitenzijde een bladvormig cartouche met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; om het cartouche bloemranken in bianco sopra bianco; de buitenrand met een decoratief patroon. Onderdeel van een servies.  Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6613-B,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,length  39.5 cm × width  33 cm,Pamel with a hunting scene,c. 1775 - c. 1799,porcelain,"Rechthoekige plaque van porselein, beschilderd op het glazuur in zwart. Afgebeeld een jachtvoorstelling met jagers met paarden en honden, staande voor een bos naast een wijds landschap. Decoratie naar een prent van Thomas Burford. Originele vergulde lijst. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15804-H,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,,Bord,1700 - 1725,porcelain,"Bord met een geschulpte rand, gedecoreerd in ondergalzuur blauw met in het centrun twee ruiters op konijnenjacht en op de wand en rand gestileerde lotusranken."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-11511-5,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  3.4 cm,Straight-sided cup with stylized flowers on a feather or scale ground and scrolls,c. 1725 - c. 1749,porcelain,"Kop van porselein met rechte wand, beschilderd op het glazuur in rood en goud. Op de buitenzijde van de kop drie gestileerde bloemen tegen een grond met veren- of schubmotief; op de onderzijde en de bodem een bloem; de binnenrand met ranken. Onderdeel van een theeservies. Europese vormen met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-97-B,https://lh3.googleusercontent.com/MIEQSIoMRbYbAcP9FWpTEhL85wgzqk0k4EJcP7Wt1tS2DwIJvSgKNvnXn-Q9zRUpf-NVnVrj8H3pSf8AbIq0sTQmLIE1=w200,height  180.0 cm × width  46.0 cm,Bamboo,1772 and/or 1832,,Schildering voorstellend bamboe. Opmerking: zie AK-MAK-97-A. In houten doos.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1998-60,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,,Baan gele zijde met smalle baan oranje in zelfkant,c. 1700 - c. 1800,silk,"Baan effen gele zijde geweven in satijnbinding, in de zelfkant een smalle baan oranje ingeweven. Oosters textiel."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15804-Q,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,,Bord,1700 - 1725,porcelain,"Bord met een geschulpte rand, gedecoreerd in ondergalzuur blauw met in het centrun twee ruiters op konijnenjacht en op de wand en rand gestileerde lotusranken."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16293,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  21.4 cm,Ovoid vase with three women and an attendant surrounded by precious objects,c. 1800 - c. 1899,porcelain,"Eivormige vaas van porselein met een wijde, korte nek, beschilderd op het glazuur in blauw, roze, groen, geel, zwart en goud. Op de wand een tafereel van twee vrouwen achter een tafel omringd door vazen, tafels en antiquiteiten (scepter, boeken, driepoot, vaas met pauwenveren, koraal); naast deze groep een bediende met een bloemenvaas, voor haar ligt een kat; voor de tafel een derde vrouw, die ogenschijnlijk het tafereel op de vaas schildert. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-2,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  13 cm,Ovoid teapot with a crucifixion scene,c. 1780,porcelain,"Eivormige theepot van porselein met ingegrift, gevlochten c-vormig oor, gebogen tuit en deksel, beschilderd op het glazuur in zwart en goud. Op de buitenzijde een voorstelling van de Kruisiging met de twee Maria's; de schouder en de dekselrand met een band met een decoratief patroon. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1991-2-3,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,,Rolschildering,1850 - 1900,paper,"Hangrol, behorend tot een groep van vier in de stijl van de vier Wangs. Samen met AK-RAK-1991-2-1, AK-RAK-1991-2-2 en AK-RAK-1991-2-4 in een houten doos."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-23,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  1.9 cm,Saucer with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat een bladvormig cartouche met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; de wand met bloemranken in bianco sopra bianco; de rand met een decoratief patroon. Een barst in de wand. Onderdeel van een servies. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-20,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  3.7 cm,Bell-shaped cup with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Klokvormige kop van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het buitenzijde twee bladvormige cartouches met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; tussen de cartouches bloemranken in bianco sopra bianco; de binnenrand met een decoratief patroon. Onderdeel van een servies. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-7,https://lh3.googleusercontent.com/cL6raH8PjKvvEfZEReFWI74gr5phzw0SbBV7sqPf_TnCfSgkdUHmQWYR_LKpGDLT2OSBoh4LaPdY1Ony0xPis_13XQI=w200,height  1.9 cm,Teapot stand with a crucifixion scene,c. 1780,porcelain,"Pattipan van porselein met zeslobbige wand, beschilderd op het glazuur in zwart en goud. Op het plat een voorstelling van de Kruisiging met de twee Maria's; op de binnenrand een band met een decoratief patroon. Onderzijde ongeglazuurd. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1476,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  8.2 cm,Pear-shaped ewer with a black glaze,c. 960 - c. 1127,stoneware,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-11860-63,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  3.6 cm,Cup with women and flower sprays,c. 1875 - c. 1899,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-17,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  3.7 cm,Bell-shaped cup with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Klokvormige kop van porselein, beschilderd op het glazuur in blauw, rood, roze, roze, groen, zwart en goud. Op het buitenzijde twee bladvormige cartouches met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; tussen de cartouches bloemranken in bianco sopra bianco; de binnenrand met een decoratief patroon. Een chip in de rand. Onderdeel van een servies. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-11511-4,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  3.4 cm,Straight-sided cup with stylized flowers on a feather or scale ground and scrolls,c. 1725 - c. 1749,porcelain,"Kop van porselein met rechte wand, beschilderd op het glazuur in rood en goud. Op de buitenzijde van de kop drie gestileerde bloemen tegen een grond met veren- of schubmotief; op de onderzijde en de bodem een bloem; de binnenrand met ranken. Onderdeel van een theeservies. Europese vormen met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-20,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  2.9 cm,Saucer with a crucifixion scene,c. 1780,porcelain,"Schotel van porselein, beschilderd op het glazuur in zwart en goud. Op het plat van de schotel een voorstelling van de Kruisiging met de twee Maria's; op de rand een band met een decoratief patroon. Een chip in de rand. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1961-91-29,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  1.9 cm,Saucer with a crane near a peony plant and rock,c. 1725 - c. 1749,porcelain,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat een bladvormig cartouche met hierin een kraanvogel in een landschap bij een bloeiende pioenplant en een rots; de wand met bloemranken in bianco sopra bianco; de rand met een decoratief patroon. Onderdeel van een servies. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1991-1-H,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,,Albumblad,1850 - 1900,ink,Albumblad met een landschap. Behoort twee albums met 24 landschappen in de stijl van diverse meesters.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-23,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  2.9 cm,Saucer with a crucifixion scene,c. 1780,porcelain,"Schotel van porselein, beschilderd op het glazuur in zwart en goud. Op het plat van de schotel een voorstelling van de Kruisiging met de twee Maria's; op de rand een band met een decoratief patroon. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13564,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  3.9 cm,Bell-shaped cup and saucer with a shepherdess and two sheep in a landscape,c. 1725 - c. 1749,porcelain,"Klokvormige kop en schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op de voorzijde van de schotel een landschap met een elegante herderin zittend op een rots met een waaier, voor haar twee schapen. De kop met dezelfde decoratie. Europese voorstelling in emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6960-B,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,height  47.5 cm,Octagonal garden seat with lotus scrolls,c. 1750 - c. 1774,porcelain,"Achthoekige taboeret of kruk van porselein, beschilderd in onderglazuur blauw. Op de wand een brede, doorlopende band met lotusranken. Op twee tegenoverliggende zijden een dubbele opengewerkte munt. Aan de onder- en bovenzijde van de wand een band met gelobde cartouches met lotusranken; daartussen noppen in reliëf. De bovenzijde met een band met lotusranken, een opengewerkt muntmotief en een band met een meanderpatroon. De onderzijde is open. Een barst in de wand. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1981-12-D,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  313 mm × width  250 mm,Het fijn knippen en sorteren van de thee,c. 1770,paper,"Achter twee tafels op een veranda zijn vier Chinese vrouwen bezig met het fijn maken (knippen) van de thee. Verder op de veranda een kind en een vrouw met een platte mand met thee. Voor het gebouw twee zittende figuren, ook bezig met thee. Onderdeel van een groep van vier gouaches over de productie en export van Chinese thee door de VOC rond 1750."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15939-L,https://lh3.googleusercontent.com/4Qmx1bMVK6u-15lDAkKVkCocjCQZbt6x4WAXE6Usu9oINIa9A9BmVN2SjjB1kN8MyHMq4iYZo2wxofWw7o9uK_OHHShpQi3WXJsN6QI=w200,height  3.3 cm,Plate with an image of The Parasol Lady,c. 1736 - c. 1738,porcelain,"Bord van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat een vrouw bij een vijver met riet gebarend naar drie vogels voor haar op het land, naast de vrouw een bediende die een rijkversierde parasol boven haar hoofd houdt; op de wand bloemtakken afgewisseld met een medaillon; de rand met een honingraat motief met hierin vier cartouches met een vrouw en vier medaillons met vogels; de achterzijde met acht insecten. De voorstelling is naar ontwerp van Cornelis Pronk (1691-1754). Europese voorstelling in emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-1,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,height  13 cm,Ovoid teapot with a crucifixion scene,c. 1780,porcelain,"Eivormige theepot van porselein met ingegrift, gevlochten c-vormig oor, gebogen tuit en deksel, beschilderd op het glazuur in zwart en goud. Op de buitenzijde een voorstelling van de Kruisiging met de twee Maria's; de schouder en de dekselrand met een band met een decoratief patroon. Pot is gebroken geweest. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15179-D,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,height  2 cm,"Saucer with rocks, flower sprays and butterflies",c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15322-F,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,,Bord,1730 - 1750,porcelain,"Bord, gedecoreerd in onderglazuur blauw met bloeiende planten in het plat en bloemtakken op de rand."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13481,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,height  5.4 cm,Bell-shaped bowl with a crowned coat of arms and flower sprays,c. 1725 - c. 1749,porcelain,"Klokvormige kom van porselein, beschilderd op het glazuur in blauw, rood, zwart en goud. Op de buitenwand tweemaal een gekroond wapen met twee sterren, een keper en een halve maan uitgespaard in een blauwe achtergrond; het helmteken is een putto onder een kroon met parels; om het wapen een schelpmotief en bladranken. Tussen de wapens bloemtakken (pioen). Op de bodem een orchidee; de binnenrand met bloemranken. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-KOG-313-13,https://lh4.ggpht.com/P5dxMJgNyFuHomHkhxnzNTKeA_msPC0JSgb5PEyKvIvKz4dAdQo8LI4_oiOxntmM6G4v5SaThWuZ1FxZ_-xPQMolr8k=w200,height  4.5 cm,Bell-shaped cup with a crucifixion scene,c. 1780,porcelain,"Klokvormige kop van porselein met een rechte wand, beschilderd op het glazuur in zwart en goud. Op de buitenzijde twee keer een voorstelling van de Kruisiging met de twee Maria's; de bodem met een twijg; op de binnenrand een band met een decoratief patroon. Onderdeel van een theeservies. Europese voorstelling in encre de Chine."
